idx,sample_id,y_true,y_pred,true_label,pred_label,confidence,correct
548,GTEX-YEC3-1326-SM-5PNXV,2,2,Normal Tissue,Normal Tissue,0.9932259917259216,True
549,GTEX-PWOO-0008-SM-48TDU,2,2,Normal Tissue,Normal Tissue,0.9716377258300781,True
550,TCGA-EE-A3J3-06,1,1,Metastasis,Metastasis,0.9336617588996887,True
551,TCGA-FS-A1ZW-06,1,1,Metastasis,Metastasis,0.9789605140686035,True
552,TCGA-D3-A1Q4-06,1,1,Metastasis,Metastasis,0.9406577348709106,True
553,GTEX-117YX-1926-SM-5GIEC,2,2,Normal Tissue,Normal Tissue,0.9991921782493591,True
554,GTEX-11P82-0008-SM-5S2MS,2,2,Normal Tissue,Normal Tissue,0.7930043935775757,True
555,GTEX-WOFL-0008-SM-4OOSZ,2,2,Normal Tissue,Normal Tissue,0.9975935816764832,True
556,TCGA-EE-A2M8-06,1,1,Metastasis,Metastasis,0.933174729347229,True
557,GTEX-111FC-2526-SM-5GZXU,2,2,Normal Tissue,Normal Tissue,0.9542384147644043,True
558,GTEX-1399T-2826-SM-5KLYZ,2,2,Normal Tissue,Normal Tissue,0.9689595103263855,True
559,GTEX-145MN-2226-SM-5SIAU,2,2,Normal Tissue,Normal Tissue,0.9915570020675659,True
560,TCGA-EE-A2M7-06,1,1,Metastasis,Metastasis,0.9659081697463989,True
561,GTEX-O5YW-0008-SM-4E3IE,2,2,Normal Tissue,Normal Tissue,0.9121705889701843,True
562,GTEX-QMRM-0008-SM-447B1,2,2,Normal Tissue,Normal Tissue,0.9894542694091797,True
563,GTEX-13OVL-0226-SM-5L3E9,2,2,Normal Tissue,Normal Tissue,0.9131168127059937,True
564,GTEX-WHSB-0008-SM-4M1ZP,2,2,Normal Tissue,Normal Tissue,0.9954875111579895,True
565,GTEX-13N11-2526-SM-5K7UE,2,2,Normal Tissue,Normal Tissue,0.9957094192504883,True
566,GTEX-V1D1-2226-SM-3NMAX,2,2,Normal Tissue,Normal Tissue,0.9879823327064514,True
567,GTEX-1399Q-2326-SM-5KM2X,2,2,Normal Tissue,Normal Tissue,0.9748161435127258,True
568,TCGA-ER-A198-06,1,1,Metastasis,Metastasis,0.871557354927063,True
569,TCGA-EE-A3JD-06,1,1,Metastasis,Metastasis,0.9764723181724548,True
570,TCGA-BF-AAP4-01,0,1,Primary Tumor,Metastasis,0.9103667140007019,False
571,TCGA-GN-A263-01,0,1,Primary Tumor,Metastasis,0.5716574788093567,False
572,GTEX-ZPIC-1726-SM-57WF2,2,2,Normal Tissue,Normal Tissue,0.9754692316055298,True
573,GTEX-ZV6S-0008-SM-4YCF9,2,2,Normal Tissue,Normal Tissue,0.9852173924446106,True
574,TCGA-EE-A181-06,1,1,Metastasis,Metastasis,0.9705690741539001,True
575,GTEX-X4LF-0008-SM-4QAST,2,2,Normal Tissue,Normal Tissue,0.9460205435752869,True
576,TCGA-DA-A3F3-06,1,1,Metastasis,Metastasis,0.8869547843933105,True
577,GTEX-11OC5-0126-SM-5HL6A,2,2,Normal Tissue,Normal Tissue,0.993809163570404,True
578,TCGA-EB-A1NK-01,0,0,Primary Tumor,Primary Tumor,0.7674814462661743,True
579,GTEX-XYKS-2126-SM-4E3IB,2,2,Normal Tissue,Normal Tissue,0.9976721405982971,True
580,GTEX-11GS4-2726-SM-5A5LE,2,2,Normal Tissue,Normal Tissue,0.9902575016021729,True
581,TCGA-ER-A19P-06,1,1,Metastasis,Metastasis,0.9551298022270203,True
582,GTEX-133LE-1826-SM-5J1MV,2,2,Normal Tissue,Normal Tissue,0.9920668601989746,True
583,TCGA-EE-A29G-06,1,1,Metastasis,Metastasis,0.6903906464576721,True
584,GTEX-1399U-1126-SM-5L3DB,2,2,Normal Tissue,Normal Tissue,0.9927265644073486,True
585,GTEX-145MI-0626-SM-5SI8S,2,2,Normal Tissue,Normal Tissue,0.9868478178977966,True
586,GTEX-ZTX8-1326-SM-4YCEL,2,2,Normal Tissue,Normal Tissue,0.9934306740760803,True
587,TCGA-BF-AAP7-01,0,0,Primary Tumor,Primary Tumor,0.7146344780921936,True
588,GTEX-O5YW-0126-SM-3LK6D,2,2,Normal Tissue,Normal Tissue,0.9986692667007446,True
589,GTEX-U8T8-0126-SM-3DB94,2,2,Normal Tissue,Normal Tissue,0.9989801049232483,True
590,GTEX-14DAQ-0126-SM-5S2MQ,2,2,Normal Tissue,Normal Tissue,0.9785380959510803,True
591,GTEX-ZDYS-0008-SM-4E3IX,2,2,Normal Tissue,Normal Tissue,0.6163216233253479,True
592,GTEX-13PVQ-0126-SM-5SIB4,2,2,Normal Tissue,Normal Tissue,0.9824010729789734,True
593,GTEX-ZUA1-0008-SM-4YCEW,2,2,Normal Tissue,Normal Tissue,0.926365852355957,True
594,GTEX-12ZZX-0126-SM-5EGK9,2,2,Normal Tissue,Normal Tissue,0.9833483099937439,True
595,GTEX-13FTW-2626-SM-5K7WL,2,2,Normal Tissue,Normal Tissue,0.9948874115943909,True
596,GTEX-ZDTT-0426-SM-4WKFL,2,2,Normal Tissue,Normal Tissue,0.9494162201881409,True
597,TCGA-DA-A1I0-06,1,1,Metastasis,Metastasis,0.902701735496521,True
598,TCGA-FS-A1ZN-01,0,0,Primary Tumor,Primary Tumor,0.6857828497886658,True
599,TCGA-GN-A9SD-06,1,1,Metastasis,Metastasis,0.969717800617218,True
600,GTEX-ZC5H-0226-SM-4WAY9,2,2,Normal Tissue,Normal Tissue,0.9967593550682068,True
601,GTEX-R3RS-0008-SM-48FF1,2,2,Normal Tissue,Normal Tissue,0.8919453620910645,True
602,GTEX-139T4-0226-SM-5HL5S,2,2,Normal Tissue,Normal Tissue,0.9971510767936707,True
603,TCGA-EE-A29T-06,1,1,Metastasis,Metastasis,0.9675025343894958,True
604,TCGA-D9-A6E9-06,1,1,Metastasis,Metastasis,0.9797149896621704,True
605,TCGA-EB-A51B-01,0,0,Primary Tumor,Primary Tumor,0.8862067461013794,True
606,GTEX-ZAB4-0008-SM-4RGM6,2,2,Normal Tissue,Normal Tissue,0.8858892917633057,True
607,GTEX-P4QS-0008-SM-48TDY,2,2,Normal Tissue,Normal Tissue,0.9930680990219116,True
608,GTEX-145MO-2826-SM-5LU96,2,2,Normal Tissue,Normal Tissue,0.9796533584594727,True
609,GTEX-ZXG5-2126-SM-59HKD,2,2,Normal Tissue,Normal Tissue,0.9959539175033569,True
610,GTEX-XV7Q-1826-SM-4BRUV,2,2,Normal Tissue,Normal Tissue,0.9969766139984131,True
611,TCGA-BF-A1Q0-01,0,0,Primary Tumor,Primary Tumor,0.4735731780529022,True
612,GTEX-ZQUD-1426-SM-57WER,2,2,Normal Tissue,Normal Tissue,0.8482375741004944,True
613,GTEX-TSE9-0008-SM-4DXT8,2,1,Normal Tissue,Metastasis,0.41283154487609863,False
614,TCGA-EE-A2GH-06,1,1,Metastasis,Metastasis,0.9632300734519958,True
615,GTEX-145MF-0626-SM-5LUAI,2,2,Normal Tissue,Normal Tissue,0.9977151155471802,True
616,GTEX-13U4I-0126-SM-5LU38,2,2,Normal Tissue,Normal Tissue,0.9645813703536987,True
617,GTEX-11DZ1-2426-SM-5GZZX,2,2,Normal Tissue,Normal Tissue,0.9901076555252075,True
618,TCGA-D3-A1Q6-06,1,1,Metastasis,Metastasis,0.9294525980949402,True
619,GTEX-ZTX8-1426-SM-5DUVO,2,2,Normal Tissue,Normal Tissue,0.9981688261032104,True
620,GTEX-XBEW-0008-SM-4AT3Y,2,2,Normal Tissue,Normal Tissue,0.9362400770187378,True
621,GTEX-14BIN-1126-SM-5RQJZ,2,2,Normal Tissue,Normal Tissue,0.9656682014465332,True
622,TCGA-D3-A3CF-06,1,1,Metastasis,Metastasis,0.9436929225921631,True
623,GTEX-11DZ1-0008-SM-5QGR3,2,2,Normal Tissue,Normal Tissue,0.999152660369873,True
624,TCGA-EE-A3JA-06,1,1,Metastasis,Metastasis,0.978359043598175,True
625,TCGA-GN-A4U5-01,0,0,Primary Tumor,Primary Tumor,0.5061082243919373,True
626,GTEX-11NUK-2726-SM-5A5MC,2,2,Normal Tissue,Normal Tissue,0.9867998361587524,True
627,GTEX-13111-1626-SM-5EGJY,2,2,Normal Tissue,Normal Tissue,0.9862653613090515,True
628,GTEX-WFON-2126-SM-3LK7O,2,2,Normal Tissue,Normal Tissue,0.992868959903717,True
629,GTEX-13IVO-0126-SM-5J1NG,2,2,Normal Tissue,Normal Tissue,0.9729424715042114,True
630,TCGA-WE-A8ZN-06,1,1,Metastasis,Metastasis,0.8400090336799622,True
631,GTEX-11EM3-2426-SM-59861,2,2,Normal Tissue,Normal Tissue,0.9681291580200195,True
632,GTEX-13OVL-0126-SM-5L3GJ,2,2,Normal Tissue,Normal Tissue,0.9693562388420105,True
633,GTEX-XK95-0226-SM-4AT58,2,2,Normal Tissue,Normal Tissue,0.9882678389549255,True
634,TCGA-W3-AA1V-06,1,1,Metastasis,Metastasis,0.9195809960365295,True
635,GTEX-X4EP-0626-SM-3P621,2,2,Normal Tissue,Normal Tissue,0.9569681882858276,True
636,TCGA-EB-A550-01,0,0,Primary Tumor,Primary Tumor,0.4832146465778351,True
637,GTEX-113IC-0008-SM-5QGRF,2,2,Normal Tissue,Normal Tissue,0.9918137788772583,True
638,GTEX-ZYFG-1526-SM-5GZYM,2,2,Normal Tissue,Normal Tissue,0.9990944862365723,True
639,TCGA-D3-A1QB-06,1,1,Metastasis,Metastasis,0.9610349535942078,True
640,TCGA-FS-A1Z0-06,1,1,Metastasis,Metastasis,0.9399487972259521,True
641,GTEX-TML8-1926-SM-32QOS,2,2,Normal Tissue,Normal Tissue,0.9988049268722534,True
642,GTEX-13NZB-2526-SM-5J1OM,2,2,Normal Tissue,Normal Tissue,0.9982728958129883,True
643,GTEX-11ZTT-0008-SM-5S2TZ,2,2,Normal Tissue,Normal Tissue,0.8488459587097168,True
644,GTEX-14E6E-1826-SM-5S2R7,2,2,Normal Tissue,Normal Tissue,0.9987002611160278,True
645,GTEX-ZLWG-0826-SM-59888,2,2,Normal Tissue,Normal Tissue,0.9953206181526184,True
646,TCGA-D3-A2JG-06,1,1,Metastasis,Metastasis,0.9325958490371704,True
647,GTEX-13W3W-2426-SM-5LU5B,2,2,Normal Tissue,Normal Tissue,0.9945118427276611,True
648,TCGA-GN-A26A-06,1,1,Metastasis,Metastasis,0.8586714863777161,True
649,TCGA-GN-A8LK-06,1,1,Metastasis,Metastasis,0.8849406242370605,True
650,GTEX-11TT1-2526-SM-5EGIB,2,2,Normal Tissue,Normal Tissue,0.9681267142295837,True
651,TCGA-FR-A44A-06,1,1,Metastasis,Metastasis,0.9148383140563965,True
652,GTEX-YB5K-2026-SM-4VDT3,2,2,Normal Tissue,Normal Tissue,0.9975011944770813,True
653,GTEX-QEG5-0008-SM-4R1KL,2,2,Normal Tissue,Normal Tissue,0.9959946870803833,True
654,GTEX-OOBJ-0008-SM-3NB26,2,2,Normal Tissue,Normal Tissue,0.6449775695800781,True
655,GTEX-OHPL-0126-SM-2HMJ7,2,2,Normal Tissue,Normal Tissue,0.9968486428260803,True
656,GTEX-WHSE-0008-SM-4M1ZO,2,2,Normal Tissue,Normal Tissue,0.9972620010375977,True
657,GTEX-WRHU-0008-SM-4MVPB,2,2,Normal Tissue,Normal Tissue,0.7820020318031311,True
658,GTEX-RWSA-0008-SM-47JYX,2,2,Normal Tissue,Normal Tissue,0.9992469549179077,True
659,GTEX-11ZTT-2126-SM-5CVLO,2,2,Normal Tissue,Normal Tissue,0.9976546764373779,True
660,GTEX-P4PP-0126-SM-3LK69,2,2,Normal Tissue,Normal Tissue,0.9990507960319519,True
661,GTEX-11ZU8-2526-SM-5EQKI,2,2,Normal Tissue,Normal Tissue,0.9972508549690247,True
662,GTEX-WEY5-2326-SM-3GIKK,2,2,Normal Tissue,Normal Tissue,0.9995694756507874,True
663,GTEX-XPVG-2126-SM-4B667,2,2,Normal Tissue,Normal Tissue,0.9762641191482544,True
664,GTEX-X638-0008-SM-47JZ7,2,2,Normal Tissue,Normal Tissue,0.9585021734237671,True
665,TCGA-FS-A4F9-06,1,1,Metastasis,Metastasis,0.7952083349227905,True
666,TCGA-D3-A3BZ-06,1,1,Metastasis,Metastasis,0.9156744480133057,True
667,TCGA-D3-A5GL-06,1,1,Metastasis,Metastasis,0.8699067234992981,True
668,GTEX-ZE9C-2526-SM-5IJDR,2,2,Normal Tissue,Normal Tissue,0.9596812129020691,True
669,GTEX-11ZUS-2626-SM-5FQUR,2,2,Normal Tissue,Normal Tissue,0.992090106010437,True
670,TCGA-D3-A8GO-06,1,1,Metastasis,Metastasis,0.9537400007247925,True
671,GTEX-ZXG5-0008-SM-57WDB,2,2,Normal Tissue,Normal Tissue,0.9847009181976318,True
672,GTEX-12WSM-0008-SM-5S2VD,2,2,Normal Tissue,Normal Tissue,0.974760115146637,True
673,GTEX-12696-2426-SM-5EQ6H,2,2,Normal Tissue,Normal Tissue,0.979486882686615,True
674,TCGA-BF-A1PX-01,0,0,Primary Tumor,Primary Tumor,0.6358117461204529,True
675,GTEX-ZAJG-0126-SM-5HL94,2,2,Normal Tissue,Normal Tissue,0.9992899894714355,True
676,GTEX-13OW5-2326-SM-5L3HO,2,2,Normal Tissue,Normal Tissue,0.9960547685623169,True
677,GTEX-11LCK-2226-SM-5HL4Q,2,2,Normal Tissue,Normal Tissue,0.9181548357009888,True
678,GTEX-YF7O-0008-SM-4W1ZS,2,2,Normal Tissue,Normal Tissue,0.9369817972183228,True
679,TCGA-EE-A2GT-06,1,1,Metastasis,Metastasis,0.9372332692146301,True
680,GTEX-1211K-2026-SM-5EQ4Z,2,2,Normal Tissue,Normal Tissue,0.9994754195213318,True
681,TCGA-EE-A2GE-06,1,1,Metastasis,Metastasis,0.9322862029075623,True
682,GTEX-139UW-2826-SM-5L3E7,2,2,Normal Tissue,Normal Tissue,0.9948234558105469,True
683,GTEX-ZA64-1026-SM-5HL8R,2,2,Normal Tissue,Normal Tissue,0.9964070916175842,True
684,GTEX-XV7Q-2526-SM-4BRV9,2,2,Normal Tissue,Normal Tissue,0.9984080195426941,True
685,GTEX-117XS-2726-SM-5N9BL,2,2,Normal Tissue,Normal Tissue,0.9910950660705566,True
686,TCGA-GF-A4EO-06,1,1,Metastasis,Metastasis,0.9713454246520996,True
687,GTEX-14C39-1726-SM-5RQIL,2,2,Normal Tissue,Normal Tissue,0.9969577789306641,True
688,GTEX-UPK5-0008-SM-4IHJD,2,2,Normal Tissue,Normal Tissue,0.9920927882194519,True
689,GTEX-NFK9-0008-SM-4E3JE,2,2,Normal Tissue,Normal Tissue,0.6214011311531067,True
690,TCGA-FW-A3TV-06,1,1,Metastasis,Metastasis,0.9043207764625549,True
691,TCGA-ER-A42K-06,1,1,Metastasis,Metastasis,0.7997543215751648,True
692,GTEX-WRHK-1426-SM-3MJF9,2,2,Normal Tissue,Normal Tissue,0.9978163242340088,True
693,GTEX-111FC-0126-SM-5N9DL,2,2,Normal Tissue,Normal Tissue,0.992809534072876,True
694,TCGA-DA-A960-01,0,1,Primary Tumor,Metastasis,0.8061036467552185,False
695,GTEX-13FHP-0126-SM-5IJBG,2,2,Normal Tissue,Normal Tissue,0.992469847202301,True
696,GTEX-UTHO-0008-SM-4JBID,2,2,Normal Tissue,Normal Tissue,0.9667485952377319,True
697,TCGA-EE-A2GP-06,1,1,Metastasis,Metastasis,0.8307346105575562,True
698,GTEX-WI4N-0008-SM-4OOSV,2,2,Normal Tissue,Normal Tissue,0.9573531746864319,True
699,GTEX-11LCK-1026-SM-5A5KB,2,2,Normal Tissue,Normal Tissue,0.9723048806190491,True
700,GTEX-Y114-2126-SM-4TT8B,2,2,Normal Tissue,Normal Tissue,0.9911559820175171,True
701,GTEX-WZTO-0126-SM-3NM95,2,2,Normal Tissue,Normal Tissue,0.7635235786437988,True
702,GTEX-Z93S-0126-SM-5HL7M,2,2,Normal Tissue,Normal Tissue,0.9827985167503357,True
703,GTEX-145ME-1726-SM-5Q5EU,2,2,Normal Tissue,Normal Tissue,0.9860848188400269,True
704,GTEX-ZWKS-0126-SM-5SIAA,2,2,Normal Tissue,Normal Tissue,0.9981374740600586,True
705,GTEX-145LS-0126-SM-5QGP1,2,2,Normal Tissue,Normal Tissue,0.9971809387207031,True
706,GTEX-Y8DK-0126-SM-4TT3L,2,2,Normal Tissue,Normal Tissue,0.7249600291252136,True
707,TCGA-FS-A1ZE-06,1,0,Metastasis,Primary Tumor,0.8219680190086365,False
708,TCGA-D9-A6EC-06,1,1,Metastasis,Metastasis,0.8259038329124451,True
709,GTEX-12WSH-0008-SM-5S2V1,2,2,Normal Tissue,Normal Tissue,0.5801860094070435,True
710,TCGA-EB-A97M-01,0,1,Primary Tumor,Metastasis,0.9074397683143616,False
711,TCGA-D9-A6EG-06,1,1,Metastasis,Metastasis,0.658329963684082,True
712,TCGA-EE-A185-06,1,0,Metastasis,Primary Tumor,0.423981636762619,False
713,GTEX-ZDXO-3026-SM-5J1N5,2,2,Normal Tissue,Normal Tissue,0.9935709238052368,True
714,GTEX-13NZ9-2626-SM-5L3FK,2,2,Normal Tissue,Normal Tissue,0.9379991292953491,True
715,GTEX-R55F-0008-SM-48FE6,2,2,Normal Tissue,Normal Tissue,0.5678755640983582,True
716,TCGA-DA-A1I7-06,1,1,Metastasis,Metastasis,0.795688807964325,True
717,TCGA-EB-A5VU-01,0,0,Primary Tumor,Primary Tumor,0.387299120426178,True
718,TCGA-GF-A6C9-06,1,1,Metastasis,Metastasis,0.9131444692611694,True
719,GTEX-111CU-1926-SM-5GZYZ,2,2,Normal Tissue,Normal Tissue,0.9921737909317017,True
720,GTEX-RWS6-0008-SM-47JYV,2,2,Normal Tissue,Normal Tissue,0.5017588138580322,True
721,TCGA-EE-A3AH-06,1,1,Metastasis,Metastasis,0.8566865921020508,True
722,GTEX-UPK5-0726-SM-4IHL7,2,2,Normal Tissue,Normal Tissue,0.9992672801017761,True
723,GTEX-11UD1-0126-SM-5PNYG,2,2,Normal Tissue,Normal Tissue,0.9967707395553589,True
724,GTEX-XYKS-0008-SM-4BRW6,2,2,Normal Tissue,Normal Tissue,0.9980646967887878,True
725,GTEX-145ME-1826-SM-5SI9G,2,2,Normal Tissue,Normal Tissue,0.9767372012138367,True
726,TCGA-EB-A5SH-06,1,1,Metastasis,Metastasis,0.8820123672485352,True
727,GTEX-14BMU-1226-SM-5S2OR,2,2,Normal Tissue,Normal Tissue,0.9915398955345154,True
728,GTEX-11P81-2326-SM-59875,2,2,Normal Tissue,Normal Tissue,0.7818943858146667,True
729,GTEX-PX3G-0008-SM-48U2L,2,2,Normal Tissue,Normal Tissue,0.98711758852005,True
730,TCGA-D3-A3C1-06,1,1,Metastasis,Metastasis,0.782032310962677,True
731,TCGA-D9-A3Z4-01,0,1,Primary Tumor,Metastasis,0.9139364957809448,False
732,GTEX-WHSB-1326-SM-3LK6W,2,2,Normal Tissue,Normal Tissue,0.9893749952316284,True
733,TCGA-EE-A2A6-06,1,1,Metastasis,Metastasis,0.9187503457069397,True
734,TCGA-FS-A1ZH-06,1,1,Metastasis,Metastasis,0.9364985227584839,True
735,GTEX-14A5H-0426-SM-5QGQF,2,2,Normal Tissue,Normal Tissue,0.9966526627540588,True
736,GTEX-XXEK-2226-SM-4BRUM,2,2,Normal Tissue,Normal Tissue,0.9962687492370605,True
737,GTEX-ZAB5-1826-SM-5HL7C,2,2,Normal Tissue,Normal Tissue,0.991407036781311,True
738,GTEX-11ZTT-2426-SM-5EQLS,2,2,Normal Tissue,Normal Tissue,0.9982187151908875,True
739,GTEX-11ZTS-0126-SM-5EQ6M,2,2,Normal Tissue,Normal Tissue,0.99874347448349,True
740,TCGA-D3-A5GN-06,1,1,Metastasis,Metastasis,0.9683903455734253,True
741,GTEX-12C56-1726-SM-5EQ61,2,2,Normal Tissue,Normal Tissue,0.9564397931098938,True
742,GTEX-139UW-0326-SM-5J1ML,2,2,Normal Tissue,Normal Tissue,0.9831584692001343,True
743,GTEX-V1D1-0008-SM-4JBIJ,2,2,Normal Tissue,Normal Tissue,0.9566658735275269,True
744,GTEX-XBEW-0626-SM-4QASP,2,2,Normal Tissue,Normal Tissue,0.9938938021659851,True
745,GTEX-QV44-0008-SM-447AX,2,2,Normal Tissue,Normal Tissue,0.9562591910362244,True
746,TCGA-FS-A1ZP-06,1,1,Metastasis,Metastasis,0.9043936133384705,True
747,GTEX-14A6H-0126-SM-5QGPK,2,2,Normal Tissue,Normal Tissue,0.9975767731666565,True
748,TCGA-EB-A44P-01,0,0,Primary Tumor,Primary Tumor,0.7294986248016357,True
749,GTEX-XMD2-0008-SM-4WWE7,2,2,Normal Tissue,Normal Tissue,0.7986527681350708,True
750,GTEX-ZYFC-0426-SM-5GICQ,2,2,Normal Tissue,Normal Tissue,0.9506943225860596,True
751,GTEX-RWSA-0126-SM-2XCBB,2,2,Normal Tissue,Normal Tissue,0.9996870756149292,True
752,GTEX-S4P3-0008-SM-3NM8R,2,2,Normal Tissue,Normal Tissue,0.8726428151130676,True
753,GTEX-ZXES-0008-SM-57WCX,2,2,Normal Tissue,Normal Tissue,0.9574210047721863,True
754,GTEX-SJXC-0008-SM-4DM7G,2,2,Normal Tissue,Normal Tissue,0.9893383979797363,True
755,GTEX-XUZC-1726-SM-4BRWS,2,2,Normal Tissue,Normal Tissue,0.99751877784729,True
756,TCGA-ER-A2NH-06,1,1,Metastasis,Metastasis,0.8046146035194397,True
757,TCGA-W3-A825-06,1,1,Metastasis,Metastasis,0.9154365062713623,True
758,GTEX-ZLFU-1826-SM-4WWBV,2,2,Normal Tissue,Normal Tissue,0.9980183839797974,True
759,GTEX-12WSL-2026-SM-5GCML,2,2,Normal Tissue,Normal Tissue,0.997471809387207,True
760,GTEX-11OF3-2626-SM-5GU7F,2,2,Normal Tissue,Normal Tissue,0.9841675162315369,True
761,GTEX-YF7O-1526-SM-5IFI6,2,2,Normal Tissue,Normal Tissue,0.9763893485069275,True
762,TCGA-ER-A2NG-06,1,1,Metastasis,Metastasis,0.4589869976043701,True
763,GTEX-ZP4G-0008-SM-4E3I4,2,2,Normal Tissue,Normal Tissue,0.9084557890892029,True
764,GTEX-PVOW-0008-SM-48TE8,2,2,Normal Tissue,Normal Tissue,0.9862329959869385,True
765,TCGA-EB-A42Z-01,0,1,Primary Tumor,Metastasis,0.7449554204940796,False
766,GTEX-13VXU-0126-SM-5SI9F,2,2,Normal Tissue,Normal Tissue,0.9907653331756592,True
767,TCGA-D3-A8GB-06,1,1,Metastasis,Metastasis,0.9409319758415222,True
768,GTEX-YJ89-0008-SM-4RGM4,2,2,Normal Tissue,Normal Tissue,0.9872844219207764,True
769,GTEX-X3Y1-2026-SM-3P5YM,2,2,Normal Tissue,Normal Tissue,0.9970088601112366,True
770,TCGA-EE-A2MK-06,1,1,Metastasis,Metastasis,0.6901357173919678,True
771,GTEX-TMKS-0126-SM-3DB7S,2,2,Normal Tissue,Normal Tissue,0.9979477524757385,True
772,GTEX-12WSA-0226-SM-5BC5V,2,2,Normal Tissue,Normal Tissue,0.9916782379150391,True
773,TCGA-D3-A2JK-06,1,2,Metastasis,Normal Tissue,0.6256712079048157,False
774,TCGA-D3-A8GI-06,1,1,Metastasis,Metastasis,0.8105411529541016,True
775,GTEX-S33H-0008-SM-4AD6C,2,2,Normal Tissue,Normal Tissue,0.989284098148346,True
776,GTEX-117YW-2626-SM-5GZZH,2,2,Normal Tissue,Normal Tissue,0.9684457182884216,True
777,TCGA-EB-A42Y-01,0,1,Primary Tumor,Metastasis,0.6317611336708069,False
778,GTEX-OHPM-0008-SM-4E3IP,2,2,Normal Tissue,Normal Tissue,0.7333149313926697,True
779,GTEX-13VXU-0626-SM-5L3F9,2,2,Normal Tissue,Normal Tissue,0.984970211982727,True
780,GTEX-14E6C-0126-SM-5RQIP,2,2,Normal Tissue,Normal Tissue,0.9993661046028137,True
781,GTEX-XBED-1926-SM-47JYP,2,2,Normal Tissue,Normal Tissue,0.9960721731185913,True
782,GTEX-ZVT3-0126-SM-5GU6I,2,2,Normal Tissue,Normal Tissue,0.9916566610336304,True
783,TCGA-D3-A2JA-06,1,2,Metastasis,Normal Tissue,0.5534863471984863,False
784,GTEX-ZE7O-0126-SM-57WC1,2,2,Normal Tissue,Normal Tissue,0.9943196773529053,True
785,TCGA-WE-A8ZQ-06,1,1,Metastasis,Metastasis,0.8597647547721863,True
786,TCGA-DA-A1I2-06,1,1,Metastasis,Metastasis,0.9370269179344177,True
787,GTEX-11EQ9-0008-SM-5Q5DK,2,2,Normal Tissue,Normal Tissue,0.694992184638977,True
788,GTEX-ZQG8-0008-SM-4YCE7,2,2,Normal Tissue,Normal Tissue,0.995556652545929,True
789,TCGA-GF-A2C7-01,0,0,Primary Tumor,Primary Tumor,0.8392006158828735,True
790,TCGA-EE-A2ML-06,1,1,Metastasis,Metastasis,0.7314454317092896,True
791,GTEX-TMZS-0126-SM-3DB9Q,2,2,Normal Tissue,Normal Tissue,0.9987614154815674,True
792,GTEX-PLZ6-1426-SM-5S2TR,2,2,Normal Tissue,Normal Tissue,0.9981643557548523,True
793,TCGA-EE-A29R-06,1,1,Metastasis,Metastasis,0.8400953412055969,True
794,GTEX-146FR-1326-SM-5SIAJ,2,2,Normal Tissue,Normal Tissue,0.9258486032485962,True
795,TCGA-EB-A4OY-01,0,1,Primary Tumor,Metastasis,0.5668864846229553,False
796,TCGA-EE-A20C-06,1,1,Metastasis,Metastasis,0.6661136150360107,True
797,GTEX-P4QR-0326-SM-5SI8P,2,2,Normal Tissue,Normal Tissue,0.999122679233551,True
798,TCGA-EE-A2MG-06,1,1,Metastasis,Metastasis,0.9624772667884827,True
799,GTEX-YEC4-1826-SM-4W1YP,2,2,Normal Tissue,Normal Tissue,0.887465238571167,True
800,GTEX-11EQ9-2426-SM-5HL5T,2,2,Normal Tissue,Normal Tissue,0.9995114803314209,True
801,TCGA-YG-AA3N-01,0,0,Primary Tumor,Primary Tumor,0.4983946979045868,True
802,TCGA-EB-A5SF-01,0,2,Primary Tumor,Normal Tissue,0.6673387289047241,False
803,TCGA-EB-A82C-01,0,0,Primary Tumor,Primary Tumor,0.8197205066680908,True
804,GTEX-QCQG-1726-SM-3GIJ9,2,2,Normal Tissue,Normal Tissue,0.9970651268959045,True
805,GTEX-RVPU-2226-SM-2XCAQ,2,2,Normal Tissue,Normal Tissue,0.998977541923523,True
806,GTEX-139T8-0626-SM-5KLZX,2,2,Normal Tissue,Normal Tissue,0.9978210926055908,True
807,GTEX-ZVE2-2826-SM-5GU51,2,2,Normal Tissue,Normal Tissue,0.9919529557228088,True
808,GTEX-ZT9W-1126-SM-57WDR,2,2,Normal Tissue,Normal Tissue,0.9944217801094055,True
809,TCGA-D3-A51N-06,1,1,Metastasis,Metastasis,0.9730879664421082,True
810,TCGA-EE-A17Y-06,1,1,Metastasis,Metastasis,0.8303880095481873,True
811,GTEX-P78B-0008-SM-48TE1,2,2,Normal Tissue,Normal Tissue,0.9875040650367737,True
812,TCGA-EE-A29B-06,1,1,Metastasis,Metastasis,0.755047619342804,True
813,GTEX-Y8E4-2026-SM-5IFJB,2,2,Normal Tissue,Normal Tissue,0.997470498085022,True
814,GTEX-139TT-0126-SM-5K7Y5,2,2,Normal Tissue,Normal Tissue,0.920538604259491,True
815,GTEX-R45C-0008-SM-48FF2,2,2,Normal Tissue,Normal Tissue,0.997990608215332,True
816,TCGA-D3-A8GJ-06,1,1,Metastasis,Metastasis,0.9765638113021851,True
817,TCGA-EB-A82B-01,0,1,Primary Tumor,Metastasis,0.8979203701019287,False
818,TCGA-FR-A7UA-06,1,1,Metastasis,Metastasis,0.9795774817466736,True
819,GTEX-13NYB-0126-SM-5J1MD,2,2,Normal Tissue,Normal Tissue,0.9855595827102661,True
